,Hokkaido,Osaka,Tokushima,Nagasaki,Niigata,Hyogo,Ishikawa,Nagano,Tottori,Gunma,Oita,Saitama,Akita,Wakayama,Kochi,Miyagi,Tokyo,Kanagawa,Fukuoka,Yamanashi,Aichi,Iwate,Unknown,Okayama,Nara,Mie,Kagawa,Miyazaki,Aomori,Shizuoka,Yamagata,Kumamoto,Hiroshima,Yamaguchi,Tochigi,Kagoshima,Chiba,Saga,Gifu,Okinawa,Ibaraki,Shimane,Fukui,Ehime,Kyoto,Shiga,Fukushima,Toyama
2020-11-16 23:00:00,12,8,0,1,0,4,1,1,0,0,0,5,0,1,0,3,25,5,1,0,5,1,0,1,1,1,0,0,1,1,1,0,3,0,0,0,5,1,1,0,2,0,0,0,1,1,1,0
2020-11-17 00:00:00,14,7,0,1,0,1,1,1,0,0,0,4,0,0,0,2,11,2,2,0,5,0,0,1,0,0,0,3,1,1,0,0,1,0,0,0,2,0,1,0,1,1,0,0,3,0,0,0
2020-11-17 01:00:00,3,2,0,0,0,2,0,1,0,0,0,2,0,0,0,1,12,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2020-11-17 02:00:00,2,1,0,0,1,1,0,0,0,0,2,0,0,0,1,1,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-11-17 03:00:00,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1
2020-11-17 04:00:00,1,1,0,0,2,0,1,0,0,2,1,1,0,0,1,0,7,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0
2020-11-17 05:00:00,4,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,10,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,0,0,0,0,0,3,0,0,0
2020-11-17 06:00:00,7,6,0,0,1,4,0,2,0,1,0,8,0,0,0,1,9,6,1,0,3,0,0,0,0,1,0,0,1,2,2,0,3,1,0,1,1,0,2,2,0,0,0,0,2,2,1,0
2020-11-17 07:00:00,18,6,1,0,0,3,0,2,0,0,3,5,1,0,1,3,22,8,1,0,8,2,1,0,0,0,2,0,0,5,0,1,9,1,4,1,4,2,0,2,2,0,0,0,4,2,1,0
2020-11-17 08:00:00,15,8,0,0,3,8,0,5,0,0,2,7,1,0,2,5,27,6,1,0,8,2,0,3,1,1,0,1,2,3,1,2,3,0,5,0,7,0,1,4,3,1,1,0,3,2,4,0
2020-11-17 09:00:00,11,4,0,0,0,3,0,8,0,0,0,5,1,0,0,0,21,2,2,1,4,2,2,1,1,2,0,1,0,1,0,0,3,0,1,1,5,0,2,0,4,0,1,1,0,1,3,1
2020-11-17 10:00:00,3,6,2,0,0,6,0,0,0,0,0,5,1,0,1,1,23,5,2,0,4,1,0,1,1,0,2,0,0,5,2,0,6,0,1,1,4,1,4,1,3,1,0,0,2,1,0,0
2020-11-17 11:00:00,21,2,0,6,1,5,0,2,0,0,0,3,0,0,1,0,22,5,2,0,2,0,0,1,0,1,1,0,0,2,0,1,12,0,2,0,3,0,2,1,2,0,2,0,1,2,0,0
2020-11-17 12:00:00,19,8,1,0,1,5,0,1,0,0,1,4,3,0,0,7,30,9,3,0,2,2,2,0,1,0,1,1,0,2,1,0,7,0,3,1,3,1,0,0,1,4,0,0,5,2,2,0
2020-11-17 13:00:00,13,5,1,1,2,1,1,0,0,0,1,1,0,0,0,3,21,10,3,0,3,2,0,1,1,1,0,0,0,4,0,1,7,1,2,0,2,0,0,1,1,2,0,0,1,0,2,1
2020-11-17 14:00:00,3,3,0,0,5,5,0,8,0,5,2,4,1,0,0,2,26,4,3,0,3,1,1,0,0,0,0,1,0,3,0,1,9,0,3,0,2,1,1,0,2,0,0,1,5,1,0,0
2020-11-17 15:00:00,23,10,1,0,4,3,0,3,1,2,2,6,0,1,0,1,26,7,1,0,5,0,1,0,1,1,0,0,0,2,1,1,8,0,3,0,4,4,0,0,1,0,0,5,6,0,2,0
2020-11-17 16:00:00,15,5,0,0,2,3,1,9,1,0,2,3,0,1,0,4,16,5,1,0,8,0,0,0,0,1,0,0,1,1,0,1,10,0,1,0,6,0,1,2,1,1,0,0,5,0,1,0
2020-11-17 17:00:00,19,8,1,2,1,7,4,7,0,1,0,8,1,0,0,2,13,6,2,0,7,1,2,3,1,0,3,0,1,2,1,2,1,1,3,1,4,0,2,1,1,0,0,0,5,1,1,2
2020-11-17 18:00:00,17,11,0,2,5,2,1,10,0,2,0,7,3,0,1,0,33,7,3,0,12,1,3,1,2,0,2,0,0,9,0,0,3,0,4,2,5,1,2,0,2,0,1,1,5,1,5,0
2020-11-17 19:00:00,18,11,0,0,2,6,0,1,0,2,2,5,0,1,0,2,22,7,6,1,9,2,1,3,2,2,2,0,0,6,0,0,12,1,3,0,4,1,3,1,4,0,0,0,3,0,0,1
2020-11-17 20:00:00,25,13,3,1,6,10,1,3,0,2,0,7,1,0,1,7,26,10,1,0,8,1,0,2,1,2,2,0,0,2,2,2,5,0,1,0,3,1,1,0,1,0,0,1,3,1,0,1
2020-11-17 21:00:00,15,8,1,1,1,5,1,3,0,1,1,2,0,2,2,1,28,14,9,1,4,0,1,0,2,0,0,0,0,8,0,1,5,2,0,3,5,0,2,2,3,2,0,0,1,3,3,1
2020-11-17 22:00:00,16,11,0,2,1,6,2,3,0,2,0,12,0,0,1,0,34,4,3,1,4,3,0,0,2,1,1,0,2,5,0,1,9,2,3,0,3,0,0,2,2,0,0,0,4,1,0,0
2020-11-17 23:00:00,11,9,0,0,1,2,1,3,0,0,1,8,0,1,0,0,22,4,0,0,6,2,0,3,0,2,0,2,1,1,0,1,3,0,0,0,3,1,1,0,0,0,0,0,2,0,1,2
2020-11-18 00:00:00,4,6,1,1,1,4,0,1,0,1,0,3,0,0,1,2,13,2,3,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2
2020-11-18 01:00:00,1,2,1,1,0,2,0,0,0,0,0,5,0,0,1,3,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2020-11-18 02:00:00,0,0,0,0,0,2,0,0,0,1,2,1,0,0,0,0,5,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2020-11-18 03:00:00,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
2020-11-18 04:00:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-18 05:00:00,3,3,0,0,0,1,0,2,0,0,0,2,0,0,0,1,5,2,2,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,4,0,0,1,1,0,1,0,2,0,1,0
2020-11-18 06:00:00,8,1,1,2,1,7,1,1,0,0,0,3,2,0,0,2,9,5,2,0,1,4,0,0,1,0,0,0,0,5,0,0,9,0,1,1,4,0,0,2,1,0,0,0,3,1,0,0
2020-11-18 07:00:00,21,6,0,3,1,3,0,3,0,1,2,9,0,1,0,4,17,10,4,1,7,1,0,0,0,1,2,0,1,7,0,1,1,4,2,2,3,3,1,1,3,1,0,0,1,0,2,0
2020-11-18 08:00:00,19,9,2,0,2,8,1,3,0,1,1,5,2,0,1,4,18,6,2,2,5,7,0,1,0,1,1,0,0,3,1,0,4,0,2,1,10,0,3,1,2,0,0,0,6,2,1,1
2020-11-18 09:00:00,8,6,0,0,1,3,0,0,0,1,0,7,0,0,1,1,12,5,2,0,2,0,1,2,1,0,2,0,0,3,0,0,1,0,2,0,6,0,0,4,1,0,1,1,4,0,0,0
2020-11-18 10:00:00,10,4,0,0,0,6,1,2,0,2,1,1,1,0,0,3,25,8,4,1,3,1,2,1,2,2,0,1,0,4,0,0,3,2,3,0,1,2,0,0,0,0,1,1,1,0,0,2
2020-11-18 11:00:00,13,5,0,0,2,2,3,1,0,1,0,3,0,0,0,1,20,5,2,0,8,2,3,1,1,2,0,0,0,5,3,1,5,2,3,0,5,1,2,1,0,1,0,1,3,0,0,2
2020-11-18 12:00:00,15,7,1,0,3,1,2,3,0,1,0,4,1,1,2,1,42,10,7,1,6,3,1,2,2,3,0,2,0,6,2,0,5,0,2,1,3,0,2,3,1,0,1,1,2,1,5,3
2020-11-18 13:00:00,6,6,1,0,2,2,0,1,0,0,1,3,0,1,0,1,22,5,1,0,4,3,1,0,1,1,0,0,0,3,0,0,3,0,1,0,5,1,2,0,1,0,0,1,4,0,1,0
2020-11-18 14:00:00,7,17,0,0,2,5,1,2,1,0,2,13,1,0,3,4,74,11,6,0,10,6,4,1,1,0,1,5,0,8,3,0,10,0,4,1,13,1,4,7,2,1,0,1,5,2,3,0
2020-11-18 15:00:00,17,14,1,0,3,13,1,8,2,3,3,8,0,2,1,1,65,12,4,0,8,2,3,0,0,0,1,0,0,7,1,2,9,1,1,0,11,1,1,1,1,0,0,0,3,0,1,3
2020-11-18 16:00:00,11,5,1,0,0,3,2,4,0,2,2,11,0,0,1,4,49,18,4,0,5,2,0,0,0,1,0,2,0,8,1,4,5,0,1,2,9,1,2,1,1,0,1,6,2,3,1,1
2020-11-18 17:00:00,20,14,0,1,3,5,1,2,0,4,1,8,3,2,0,5,52,21,9,1,11,2,3,1,2,3,0,1,1,10,1,0,8,2,2,0,5,0,1,0,3,3,2,0,3,1,15,1
2020-11-18 18:00:00,26,19,1,2,2,10,2,7,0,6,7,9,2,2,0,3,53,32,6,1,10,7,3,3,0,3,1,1,1,13,3,3,10,0,3,3,15,0,2,5,5,1,0,1,3,3,4,4
2020-11-18 19:00:00,14,7,0,3,3,8,1,5,1,7,5,9,1,0,0,2,71,15,1,1,12,9,0,3,1,1,0,4,0,11,0,3,8,2,5,0,12,1,2,2,1,2,1,1,5,1,9,5
2020-11-18 20:00:00,9,10,2,2,4,13,2,7,0,5,2,17,1,1,0,5,50,34,2,1,9,5,1,5,1,2,4,0,4,13,1,0,12,0,2,3,8,1,3,0,3,1,1,2,3,3,9,1
2020-11-18 21:00:00,18,18,2,3,5,7,0,6,2,0,5,9,0,2,1,3,42,6,13,1,8,2,0,2,1,1,2,1,0,14,2,0,16,1,0,0,8,1,0,1,3,2,0,1,3,4,2,1
2020-11-18 22:00:00,12,19,0,2,3,5,3,4,0,0,6,20,0,0,0,6,59,22,5,3,10,2,2,1,0,3,0,0,1,18,0,3,12,0,4,0,7,0,4,1,2,7,0,0,5,0,3,2
2020-11-18 23:00:00,12,13,0,2,2,8,4,5,0,2,2,5,1,1,0,2,35,14,5,0,5,0,0,0,1,4,0,0,1,12,0,2,4,1,2,0,5,0,5,5,5,0,1,2,6,0,3,4
2020-11-19 00:00:00,7,11,0,3,0,2,1,4,0,0,1,3,0,0,0,1,21,9,2,0,1,0,2,0,0,0,2,0,1,3,0,0,3,0,1,0,6,0,0,0,1,0,0,0,1,1,1,1
2020-11-19 01:00:00,0,2,0,0,1,0,0,0,0,0,0,7,0,0,0,0,11,4,4,1,2,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,2,4,1,1,0,0,0,0,0,0,1,0
2020-11-19 02:00:00,1,1,0,0,0,1,0,5,0,0,0,2,0,1,0,0,9,2,0,0,1,1,1,0,0,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2020-11-19 03:00:00,0,1,0,0,0,0,0,8,1,0,0,3,0,0,0,0,6,7,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2020-11-19 04:00:00,4,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,0,0,1,0,0,0,0,0,0,0,1
2020-11-19 05:00:00,2,3,0,0,0,2,0,1,0,1,1,2,0,0,0,0,11,9,2,0,0,1,1,0,3,0,1,0,0,2,0,1,1,2,3,2,1,0,0,0,1,0,0,0,1,2,1,1
2020-11-19 06:00:00,10,5,0,0,2,4,1,0,0,1,0,7,0,0,0,1,21,19,3,0,5,1,0,5,1,2,0,0,1,2,0,0,6,0,2,0,2,1,1,2,0,0,1,1,4,1,3,1
2020-11-19 07:00:00,9,10,1,1,1,10,1,2,1,1,1,14,1,1,1,0,46,15,2,0,6,2,0,5,1,5,3,1,1,16,2,1,6,1,5,3,6,2,1,1,1,2,0,0,2,6,2,3
2020-11-19 08:00:00,13,8,0,3,2,13,1,3,0,1,1,9,1,0,0,4,39,11,3,1,9,3,1,1,1,1,2,3,0,10,1,0,7,0,2,0,7,1,1,4,1,0,1,1,4,1,3,2
2020-11-19 09:00:00,11,2,0,0,1,4,1,1,1,2,2,4,1,0,0,3,44,6,5,0,8,1,0,2,0,0,1,1,0,6,0,0,6,2,2,2,10,0,6,0,2,1,0,0,2,0,1,1
2020-11-19 10:00:00,7,4,0,0,2,3,0,2,0,3,0,10,0,0,0,0,24,6,3,0,4,1,0,0,2,3,0,1,1,3,1,0,1,0,1,1,5,0,3,2,3,1,0,0,1,2,0,0
2020-11-19 11:00:00,11,6,1,3,1,3,0,4,0,0,2,7,2,0,0,0,25,4,2,0,7,2,1,1,2,1,0,0,0,3,8,0,11,2,1,1,6,0,0,2,2,0,1,4,4,3,1,0
2020-11-19 12:00:00,11,11,0,1,2,3,1,9,0,3,1,12,1,2,0,2,39,14,4,1,16,2,0,3,1,1,1,1,1,5,2,0,9,0,1,0,7,1,1,0,4,0,0,1,3,1,1,1
2020-11-19 13:00:00,7,12,0,0,1,6,3,6,1,2,2,11,3,1,1,2,58,21,6,2,14,4,2,1,1,0,2,6,2,8,4,2,4,1,6,0,9,0,0,0,1,0,0,3,6,0,1,1
2020-11-19 14:00:00,8,16,1,0,3,8,1,3,0,1,0,12,0,0,0,0,61,11,5,2,8,4,1,3,0,2,2,4,0,3,5,1,4,0,3,0,2,4,4,0,3,0,1,0,3,2,1,1
2020-11-19 15:00:00,11,7,0,2,3,3,0,0,0,2,0,8,2,0,0,2,44,12,5,4,9,1,0,1,3,1,2,0,1,5,0,0,3,1,3,0,9,2,1,4,3,0,0,1,5,0,4,0
2020-11-19 16:00:00,15,12,0,1,1,2,0,0,0,0,2,11,0,0,0,0,43,13,5,1,5,2,0,3,3,4,1,1,0,6,1,1,5,2,3,0,6,2,2,2,5,1,0,0,6,1,2,2
2020-11-19 17:00:00,8,29,1,2,1,5,0,3,0,4,6,15,0,2,0,1,55,11,4,1,16,4,3,1,3,3,0,4,0,11,1,1,4,4,2,2,18,0,3,3,2,0,1,1,7,0,4,2
2020-11-19 18:00:00,13,17,0,0,4,9,3,1,1,4,0,13,1,0,0,3,62,22,3,2,12,6,1,3,1,1,1,1,0,9,1,1,3,2,4,0,17,1,5,0,9,1,2,0,9,1,4,2
2020-11-19 19:00:00,10,8,2,1,3,6,0,8,0,6,0,14,2,0,0,5,57,12,6,1,8,3,0,4,1,2,4,4,0,5,2,1,10,5,3,1,11,0,1,3,4,1,0,2,3,3,6,1
2020-11-19 20:00:00,14,16,1,3,4,8,1,4,1,2,2,11,0,1,1,2,49,13,5,2,12,4,4,2,2,2,2,3,2,8,2,0,5,2,1,2,11,2,1,4,3,2,3,1,7,2,5,5
2020-11-19 21:00:00,10,16,1,1,1,3,2,5,0,4,1,11,0,3,2,1,38,9,6,0,11,6,1,2,3,1,1,2,3,6,2,1,5,2,3,1,14,0,3,3,5,1,1,4,7,2,2,0
2020-11-19 22:00:00,19,13,2,1,2,7,4,6,0,3,2,13,1,0,0,1,47,12,11,1,15,6,3,1,4,4,1,2,0,3,0,4,3,1,3,3,12,0,1,3,1,6,2,2,4,1,4,3
2020-11-19 23:00:00,14,24,0,0,1,10,1,2,0,2,1,9,1,0,2,0,45,12,2,1,11,0,1,1,0,2,1,3,0,4,0,1,4,0,1,3,9,0,2,3,0,2,0,1,2,0,3,1
2020-11-20 00:00:00,3,9,0,0,1,4,0,4,0,2,2,5,0,1,0,1,33,5,1,0,7,1,0,0,2,0,0,0,0,6,0,0,1,0,1,0,3,1,1,1,0,1,0,2,0,0,1,1
2020-11-20 01:00:00,1,4,0,0,0,1,0,0,0,2,0,6,0,0,0,0,17,5,1,0,1,0,2,0,0,0,0,0,0,4,0,0,2,0,0,1,1,0,0,0,2,0,0,1,0,0,0,1
2020-11-20 02:00:00,2,2,0,0,0,1,0,1,0,1,1,1,1,1,0,1,17,8,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0
2020-11-20 03:00:00,1,1,0,0,1,1,0,2,0,1,0,1,0,0,0,0,2,2,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0
2020-11-20 04:00:00,4,2,0,0,1,1,0,0,0,0,2,1,1,0,0,1,9,7,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,2,0,0,1,4,0,0,0,0,0,0,0,2,0,0
2020-11-20 05:00:00,3,8,0,0,2,0,0,1,0,0,2,5,0,0,0,4,14,3,0,0,3,0,0,0,0,1,1,0,1,1,2,0,3,1,2,0,1,0,0,1,2,0,0,0,4,3,0,4
2020-11-20 06:00:00,6,9,1,0,0,4,0,2,0,0,1,9,2,0,3,9,19,14,1,1,5,3,2,1,0,2,0,0,0,0,1,1,0,0,1,1,2,0,3,2,1,2,2,0,2,1,2,0
2020-11-20 07:00:00,16,12,1,1,2,3,1,5,0,3,1,11,0,1,0,2,46,12,4,0,10,9,1,2,0,5,1,2,1,2,2,1,1,2,5,3,3,1,2,0,1,0,0,0,4,5,2,0
2020-11-20 08:00:00,6,15,1,0,4,9,1,3,0,2,2,9,0,0,0,5,37,12,7,1,6,7,4,5,1,1,1,3,1,9,0,2,2,2,3,1,9,0,2,3,2,0,0,0,7,1,3,2
2020-11-20 09:00:00,10,10,0,1,2,6,1,3,0,3,1,11,2,1,0,1,51,9,5,1,4,3,0,1,0,1,1,1,0,6,2,0,1,0,2,2,6,1,3,1,4,0,1,1,3,3,1,1
2020-11-20 10:00:00,10,15,1,2,2,6,0,2,0,0,1,11,2,1,0,2,41,11,2,0,10,2,1,3,0,0,2,1,0,7,0,2,5,3,2,4,1,1,10,0,5,1,1,2,0,0,0,0
2020-11-20 11:00:00,13,14,0,3,1,5,0,3,0,0,1,9,0,0,1,3,24,11,2,1,17,0,1,1,2,0,1,0,1,2,4,2,2,1,3,0,5,0,0,2,1,0,0,0,8,0,1,1
2020-11-20 12:00:00,20,21,0,2,2,3,1,4,0,3,1,14,2,1,0,6,46,11,6,1,6,6,0,4,1,1,1,2,0,7,3,2,1,1,4,0,3,0,4,1,1,0,0,4,4,0,4,1
2020-11-20 13:00:00,12,8,0,0,0,3,0,1,1,2,0,5,0,1,0,0,32,8,5,0,9,5,0,2,1,0,1,0,0,4,2,2,1,1,3,0,4,0,2,1,1,2,0,0,2,2,0,1
2020-11-20 14:00:00,7,9,0,1,3,5,1,2,0,3,3,4,0,3,0,5,50,6,2,1,10,1,0,3,1,0,0,4,0,1,0,0,2,2,1,0,5,1,3,1,4,3,1,0,4,3,2,1
2020-11-20 15:00:00,14,8,0,1,3,3,0,5,0,2,1,5,2,0,0,1,30,12,4,0,9,3,3,2,0,0,1,1,0,5,0,0,2,2,3,0,5,3,3,0,3,0,0,2,5,0,3,2
2020-11-20 16:00:00,9,14,2,1,2,2,1,2,0,1,0,8,0,0,0,2,44,6,3,1,11,1,3,3,0,0,0,1,2,18,1,2,0,0,1,0,2,0,2,4,1,0,0,0,2,1,1,1
2020-11-20 17:00:00,15,15,0,1,0,11,2,5,1,7,1,3,1,1,0,3,63,14,3,0,9,2,1,1,0,1,1,0,0,8,3,1,2,0,4,0,4,1,1,2,1,0,1,0,6,1,0,0
2020-11-20 18:00:00,16,24,1,2,3,7,2,1,0,9,2,7,1,1,0,4,51,10,5,1,12,5,3,1,1,3,1,1,1,6,0,2,5,1,6,0,6,1,1,0,1,0,1,1,2,3,11,2
2020-11-20 19:00:00,15,17,0,0,6,5,1,4,0,1,1,4,4,0,0,1,53,23,3,0,8,1,2,1,3,1,3,1,2,6,2,1,3,2,6,0,5,1,1,1,2,0,1,4,5,2,1,2
2020-11-20 20:00:00,17,13,0,1,3,9,1,4,0,4,0,8,6,1,0,1,38,13,5,1,12,4,0,1,0,1,3,3,0,3,0,2,2,2,1,4,7,0,0,1,2,0,0,0,6,0,3,0
2020-11-20 21:00:00,20,16,1,0,0,8,0,5,0,1,2,4,1,1,0,3,35,10,2,3,9,4,1,2,3,1,2,2,1,10,1,1,0,1,2,2,12,1,4,3,2,0,1,1,1,2,2,0
2020-11-20 22:00:00,11,18,1,2,3,9,5,11,0,5,1,8,0,0,2,0,39,14,5,3,10,3,0,0,2,4,1,3,0,6,0,1,6,2,2,0,4,0,8,1,3,0,0,0,4,5,4,2
2020-11-20 23:00:00,12,12,0,0,0,4,2,8,0,5,0,7,2,0,0,2,53,13,7,2,14,0,1,2,5,2,1,5,0,5,0,1,2,0,1,0,6,0,0,2,4,0,2,0,3,0,2,3
2020-11-21 00:00:00,1,8,0,0,0,8,2,2,0,0,0,6,0,0,0,1,41,7,5,0,4,0,1,1,1,0,0,1,0,3,1,0,2,1,1,1,8,0,1,2,1,0,0,1,3,0,0,0
2020-11-21 01:00:00,3,7,0,0,1,4,0,0,0,0,0,2,0,0,0,0,19,8,1,0,0,3,0,2,0,1,0,1,0,2,0,0,3,0,2,1,3,0,0,0,1,0,0,0,1,0,0,1
2020-11-21 02:00:00,4,3,0,0,0,3,1,0,0,0,0,4,0,0,0,0,7,2,2,1,2,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,2,0,0,2,1,0,0,0,1,0,0,1
2020-11-21 03:00:00,1,3,1,0,0,0,0,0,0,0,1,3,0,0,0,0,6,4,0,0,4,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2020-11-21 04:00:00,5,1,0,0,0,1,0,0,0,0,7,0,1,0,1,0,10,2,0,0,0,0,2,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
2020-11-21 05:00:00,5,2,0,0,0,3,2,0,0,0,0,1,0,0,0,1,8,4,2,0,1,0,3,0,1,0,0,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0,0,2,0,1,0
2020-11-21 06:00:00,5,3,1,0,2,4,0,1,1,0,1,3,0,0,0,3,24,12,2,2,3,5,0,4,0,0,0,0,1,4,0,0,0,0,3,1,0,2,0,1,3,0,2,0,2,2,3,0
2020-11-21 07:00:00,13,14,0,1,1,4,2,4,0,2,1,12,1,1,2,3,31,18,5,1,10,4,2,4,0,2,1,0,1,4,0,1,2,3,3,2,7,1,1,1,2,0,0,0,3,3,5,2
2020-11-21 08:00:00,14,10,1,2,5,12,3,4,0,0,3,9,0,0,0,3,33,14,6,0,18,4,2,2,0,2,1,1,0,14,0,1,2,2,4,1,4,0,1,0,3,0,2,0,2,3,4,3
2020-11-21 09:00:00,12,9,0,1,2,7,0,6,0,5,0,10,1,0,0,4,36,8,5,1,10,5,1,3,2,5,1,0,3,8,3,0,3,1,3,2,7,0,4,1,6,0,2,1,5,4,3,2
2020-11-21 10:00:00,13,19,4,4,3,10,1,1,1,4,2,5,0,0,1,2,41,16,5,0,15,6,2,3,1,4,2,0,0,5,3,2,4,1,3,1,3,3,5,3,1,0,0,4,2,1,3,2
2020-11-21 11:00:00,15,8,1,0,0,7,2,6,0,4,3,9,0,2,0,2,32,13,5,0,9,5,1,2,0,0,1,0,2,4,0,0,2,1,2,0,5,1,4,2,5,0,1,1,7,1,2,0
2020-11-21 12:00:00,16,15,0,4,3,6,1,3,0,2,2,8,0,0,1,6,38,17,7,1,9,3,1,0,1,0,2,0,3,10,1,0,1,2,3,5,5,0,4,0,2,1,0,1,8,2,5,2
2020-11-21 13:00:00,18,12,0,1,2,6,0,4,0,2,2,9,1,0,1,3,34,11,2,0,8,1,2,3,0,2,2,1,0,5,0,2,3,1,0,1,3,0,1,1,1,1,2,0,6,0,1,3
2020-11-21 14:00:00,16,11,4,2,0,8,0,3,0,2,0,7,0,1,1,1,30,7,1,0,5,8,0,1,0,3,0,3,2,11,0,0,3,3,1,0,2,1,0,1,3,1,0,2,4,0,1,1
2020-11-21 15:00:00,10,9,1,1,5,5,0,2,0,0,2,3,2,2,1,2,43,28,4,1,8,4,1,1,1,1,1,1,2,3,1,1,3,1,2,0,6,1,0,2,1,0,0,3,1,0,3,0
2020-11-21 16:00:00,18,11,1,1,2,6,4,1,1,6,1,7,0,1,0,3,50,8,2,2,13,10,1,1,1,3,3,1,0,6,0,0,2,2,5,0,6,2,1,4,3,0,0,4,4,1,4,0
2020-11-21 17:00:00,15,26,1,0,3,6,0,3,1,4,2,5,3,1,0,4,53,12,7,3,16,6,2,3,1,2,0,1,0,7,0,0,3,2,5,4,9,2,2,1,3,0,0,3,4,0,7,2
2020-11-21 18:00:00,14,18,2,1,3,6,2,8,1,5,3,7,3,5,0,3,41,20,9,2,8,6,1,2,0,4,0,3,1,6,1,0,1,3,5,2,10,1,3,1,6,2,2,3,7,0,11,0
2020-11-21 19:00:00,13,23,1,1,7,5,2,5,0,4,1,9,0,1,0,4,39,19,1,1,7,6,1,2,1,5,1,0,2,5,1,0,11,3,1,0,11,0,3,3,5,0,1,3,7,2,3,2
2020-11-21 20:00:00,19,15,0,0,4,3,1,3,1,3,1,10,1,0,2,6,46,16,7,1,16,2,2,0,0,3,3,1,0,8,1,1,5,2,3,1,9,0,2,2,3,0,1,1,4,3,2,1
2020-11-21 21:00:00,7,21,0,1,1,7,1,2,1,0,0,10,0,0,4,2,39,11,5,1,9,5,0,5,1,3,0,3,1,3,4,0,5,3,2,2,0,2,3,0,4,0,0,2,6,5,1,0
2020-11-21 22:00:00,10,18,0,1,2,3,2,1,0,1,1,6,0,0,0,5,35,11,3,0,19,3,2,2,0,2,2,1,0,5,1,1,7,0,3,0,5,0,0,1,5,3,0,1,1,2,5,2
2020-11-21 23:00:00,7,7,0,1,3,3,2,3,0,2,1,9,0,0,0,3,29,7,1,0,7,1,1,0,1,6,1,0,0,2,1,0,0,0,1,0,4,0,10,0,2,1,0,1,2,0,1,3
2020-11-22 00:00:00,6,8,0,0,1,2,0,0,0,0,1,4,0,0,0,1,30,9,0,0,4,4,0,1,1,0,0,0,0,5,0,0,7,0,2,0,2,0,3,0,1,0,0,0,5,0,1,2
2020-11-22 01:00:00,5,8,0,0,2,1,1,0,0,0,0,5,1,0,0,4,19,7,0,0,2,3,1,1,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,1,1,3,0,0,2,0,0,0
2020-11-22 02:00:00,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,5,0,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0
2020-11-22 03:00:00,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,6,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2,5,1,0,0,0,0,0,0,1,1,0
